# Bison's numbered productions for lily/parser.yy at v2.27.2.
# rule-number<TAB>left-hand-side<TAB>right-hand-side ('e' greek epsilon = empty)
548	bare_number	bare_number_common
549	bare_number	UNSIGNED
550	bare_number	UNSIGNED NUMBER_IDENTIFIER
551	exact_unsigned_number	UNSIGNED
552	exact_unsigned_number	NUMBER_IDENTIFIER
553	exact_unsigned_number	embedded_scm
554	unsigned_integer	UNSIGNED
555	unsigned_integer	NUMBER_IDENTIFIER
556	unsigned_integer	embedded_scm
557	exclamations	ε
558	exclamations	exclamations '!'
559	questions	ε
560	questions	questions '?'
561	$@11	ε
562	full_markup_list	"\\markuplist" $@11 markup_list
563	markup_mode	"\\markup"
564	markup_mode_word	markup_mode markup_word
565	full_markup	markup_mode markup_top
566	full_markup	markup_mode_word
567	partial_markup	markup_mode markup_partial_function "\\etc"
568	markup_top	markup_list
569	markup_top	markup_head_1_list simple_markup
570	markup_top	simple_markup_noword
571	$@12	ε
572	markup_scm	embedded_scm $@12 "(backed-up?)"
573	markup_list	markup_composed_list
574	markup_list	markup_uncomposed_list
575	markup_uncomposed_list	markup_braced_list
576	markup_uncomposed_list	markup_command_list
577	markup_uncomposed_list	markup_scm MARKUPLIST_IDENTIFIER
578	$@13	ε
579	markup_uncomposed_list	"\\score-lines" $@13 '{' score_body '}'
580	markup_composed_list	markup_head_1_list markup_uncomposed_list
581	markup_braced_list	'{' markup_braced_list_body '}'
582	markup_braced_list_body	ε
583	markup_braced_list_body	markup_braced_list_body markup
584	markup_braced_list_body	markup_braced_list_body markup_list
585	markup_command_list	MARKUP_LIST_FUNCTION markup_command_list_arguments
586	markup_command_basic_arguments	"markup-list?" markup_command_list_arguments markup_list
587	markup_command_basic_arguments	"scheme?" markup_command_list_arguments embedded_scm
588	$@14	ε
589	markup_command_basic_arguments	"scheme?" markup_command_list_arguments '{' $@14 embedded_lilypond '}'
590	markup_command_basic_arguments	"scheme?" markup_command_list_arguments mode_changed_music
591	markup_command_basic_arguments	"scheme?" markup_command_list_arguments MUSIC_IDENTIFIER
592	markup_command_basic_arguments	"scheme?" markup_command_list_arguments STRING
593	markup_command_basic_arguments	EXPECT_NO_MORE_ARGS
594	markup_command_list_arguments	markup_command_basic_arguments
595	markup_command_list_arguments	"markup?" markup_command_list_arguments markup
596	markup_partial_function	MARKUP_FUNCTION markup_arglist_partial
597	markup_partial_function	markup_head_1_list MARKUP_FUNCTION markup_arglist_partial
598	markup_arglist_partial	"markup?" markup_arglist_partial
599	markup_arglist_partial	"markup-list?" markup_arglist_partial
600	markup_arglist_partial	"scheme?" markup_arglist_partial
601	markup_arglist_partial	"markup?" markup_command_list_arguments
602	markup_arglist_partial	"markup-list?" markup_command_list_arguments
603	markup_arglist_partial	"scheme?" markup_command_list_arguments
604	markup_head_1_item	MARKUP_FUNCTION "markup?" markup_command_list_arguments
605	markup_head_1_list	markup_head_1_item
606	markup_head_1_list	markup_head_1_list markup_head_1_item
607	markup_word	STRING
608	markup_word	SYMBOL
609	simple_markup	markup_word
610	simple_markup	simple_markup_noword
611	$@15	ε
612	simple_markup_noword	"\\score" $@15 '{' score_body '}'
613	simple_markup_noword	MARKUP_FUNCTION markup_command_basic_arguments
614	simple_markup_noword	markup_scm MARKUP_IDENTIFIER
615	markup	markup_head_1_list simple_markup
