# Every production in the vendored lily/parser.yy, at the v2.27.2 pin.
# Generated by RuleManifest.Render; committed data, regenerated only on a
# deliberate re-sync of parser-mirror/. See Actions/RuleManifest.cs.
#
# has-action<TAB>parser.yy-line<TAB>rule-identity
action	3627	bass_figure: bass_number
action	3638	bass_figure: bass_figure ']'
action	3642	bass_figure: bass_figure FIGURE_ALTERATION_EXPR
action	3671	bass_figure: bass_figure figured_bass_modification
action	3678	figured_bass_modification: E_PLUS
action	3682	figured_bass_modification: E_EXCLAMATION
action	3685	figured_bass_modification: '/'
action	3688	figured_bass_modification: E_BACKSLASH
action	3693	br_bass_figure: bass_figure
action	3697	br_bass_figure: '[' bass_figure
action	3703	figure_list: /* empty */
action	3707	figure_list: figure_list br_bass_figure
action	3712	optional_rest: /* empty */
action	3714	optional_rest: REST
action	3717	pitch_or_music: pitch exclamations questions octave_check maybe_notemode_duration erroneous_quotes optional_rest post_events %prec ':'
action	3781	pitch_or_music: new_chord post_events %prec ':'
action	3800	simple_element: DRUM_PITCH optional_notemode_duration
action	3808	simple_element: RESTNAME optional_notemode_duration
action	3823	lyric_element: full_markup
action	3829	lyric_element: SYMBOL
action	3834	lyric_element: STRING
-	3839	lyric_element: LYRIC_ELEMENT
action	3842	lyric_element_music: lyric_element optional_notemode_duration post_events %prec ':'
action	3852	new_chord: steno_tonic_pitch maybe_notemode_duration
action	3859	new_chord: steno_tonic_pitch optional_notemode_duration chord_separator chord_items %prec ':'
action	3865	chord_items: /* empty */
action	3869	chord_items: chord_items chord_item
action	3874	chord_separator: CHORD_COLON
action	3878	chord_separator: CHORD_CARET
action	3881	chord_separator: CHORD_SLASH steno_tonic_pitch
action	3884	chord_separator: CHORD_BASS steno_tonic_pitch
action	3889	chord_item: chord_separator
action	3893	chord_item: step_numbers
action	3896	chord_item: CHORD_MODIFIER
action	3901	step_numbers: step_number
action	3903	step_numbers: step_numbers '.' step_number
action	3908	step_number: UNSIGNED
action	3912	step_number: UNSIGNED '+'
action	3915	step_number: UNSIGNED CHORD_MINUS
action	3920	tempo_range: exact_unsigned_number %prec ':'
action	3924	tempo_range: exact_unsigned_number '-' exact_unsigned_number
action	3935	number_expression: number_expression '+' number_term
action	3939	number_expression: number_expression '-' number_term
-	3942	number_expression: number_term
action	3945	number_term: number_factor
action	3949	number_term: number_factor '*' number_factor
action	3952	number_term: number_factor '/' number_factor
action	3957	number_factor: '-' number_factor
-	3961	number_factor: bare_number
-	3964	bare_number_common: REAL
-	3966	bare_number_common: NUMBER_IDENTIFIER
action	3967	bare_number_common: REAL NUMBER_IDENTIFIER
-	3973	bare_number: bare_number_common
-	3975	bare_number: UNSIGNED
action	3976	bare_number: UNSIGNED NUMBER_IDENTIFIER
-	3981	exact_unsigned_number: UNSIGNED
action	3983	exact_unsigned_number: NUMBER_IDENTIFIER
action	3992	exact_unsigned_number: embedded_scm
-	4004	unsigned_integer: UNSIGNED
action	4006	unsigned_integer: NUMBER_IDENTIFIER
action	4015	unsigned_integer: embedded_scm
action	4026	exclamations: /* empty */
action	4028	exclamations: exclamations '!'
action	4037	questions: /* empty */ %prec ':'
action	4045	questions: questions '?'
action	4054	$@11: /* empty */
action	4054	full_markup_list: MARKUPLIST $@11 markup_list
action	4063	markup_mode: MARKUP
action	4079	markup_mode_word: markup_mode markup_word
action	4088	full_markup: markup_mode markup_top
action	4093	full_markup: markup_mode_word
action	4099	partial_markup: markup_mode markup_partial_function ETC
action	4107	markup_top: markup_list
action	4111	markup_top: markup_head_1_list simple_markup
action	4116	markup_top: simple_markup_noword
action	4121	$@12: /* empty */
-	4121	markup_scm: embedded_scm $@12 BACKUP
action	4138	markup_list: markup_composed_list
-	4142	markup_list: markup_uncomposed_list
action	4145	markup_uncomposed_list: markup_braced_list
action	4149	markup_uncomposed_list: markup_command_list
action	4152	markup_uncomposed_list: markup_scm MARKUPLIST_IDENTIFIER
action	4156	$@13: /* empty */
action	4156	markup_uncomposed_list: SCORELINES $@13 '{' score_body '}'
action	4171	markup_composed_list: markup_head_1_list markup_uncomposed_list
action	4178	markup_braced_list: '{' markup_braced_list_body '}'
action	4184	markup_braced_list_body: /* empty */
action	4186	markup_braced_list_body: markup_braced_list_body markup
action	4189	markup_braced_list_body: markup_braced_list_body markup_list
action	4194	markup_command_list: MARKUP_LIST_FUNCTION markup_command_list_arguments
action	4200	markup_command_basic_arguments: EXPECT_MARKUP_LIST markup_command_list_arguments markup_list
action	4204	markup_command_basic_arguments: EXPECT_SCM markup_command_list_arguments embedded_scm
action	4215	$@14: /* empty */
action	4215	markup_command_basic_arguments: EXPECT_SCM markup_command_list_arguments '{' $@14 embedded_lilypond '}'
action	4236	markup_command_basic_arguments: EXPECT_SCM markup_command_list_arguments mode_changed_music
action	4239	markup_command_basic_arguments: EXPECT_SCM markup_command_list_arguments MUSIC_IDENTIFIER
action	4242	markup_command_basic_arguments: EXPECT_SCM markup_command_list_arguments STRING
action	4245	markup_command_basic_arguments: EXPECT_NO_MORE_ARGS
action	4250	markup_command_list_arguments: markup_command_basic_arguments
action	4252	markup_command_list_arguments: EXPECT_MARKUP markup_command_list_arguments markup
action	4257	markup_partial_function: MARKUP_FUNCTION markup_arglist_partial
action	4262	markup_partial_function: markup_head_1_list MARKUP_FUNCTION markup_arglist_partial
action	4269	markup_arglist_partial: EXPECT_MARKUP markup_arglist_partial
action	4274	markup_arglist_partial: EXPECT_MARKUP_LIST markup_arglist_partial
action	4278	markup_arglist_partial: EXPECT_SCM markup_arglist_partial
action	4284	markup_arglist_partial: EXPECT_MARKUP markup_command_list_arguments
action	4288	markup_arglist_partial: EXPECT_MARKUP_LIST markup_command_list_arguments
action	4292	markup_arglist_partial: EXPECT_SCM markup_command_list_arguments
action	4298	markup_head_1_item: MARKUP_FUNCTION EXPECT_MARKUP markup_command_list_arguments
action	4304	markup_head_1_list: markup_head_1_item
action	4308	markup_head_1_list: markup_head_1_list markup_head_1_item
-	4313	markup_word: STRING
-	4315	markup_word: SYMBOL
action	4318	simple_markup: markup_word
-	4323	simple_markup: simple_markup_noword
action	4326	$@15: /* empty */
action	4326	simple_markup_noword: SCORE $@15 '{' score_body '}'
action	4340	simple_markup_noword: MARKUP_FUNCTION markup_command_basic_arguments
action	4343	simple_markup_noword: markup_scm MARKUP_IDENTIFIER
action	4349	markup: markup_head_1_list simple_markup
action	4355	markup: simple_markup
