ly-define	ly:stencil-empty?	1	1	0	stencil-scheme.cc
ly-define	ly:stencil-expr	1	0	0	stencil-scheme.cc
ly-define	ly:stencil-extent	2	0	0	stencil-scheme.cc
ly-define	ly:stencil-outline	2	0	0	stencil-scheme.cc
ly-define	ly:stencil-rotate	4	0	0	stencil-scheme.cc
ly-define	ly:stencil-rotate-absolute	4	0	0	stencil-scheme.cc
ly-define	ly:stencil-scale	2	1	0	stencil-scheme.cc
ly-define	ly:stencil-stack	4	2	0	stencil-scheme.cc
ly-define	ly:stencil-translate	2	0	0	stencil-scheme.cc
ly-define	ly:stencil-translate-axis	3	0	0	stencil-scheme.cc
ly-define	ly:stream-event?	1	0	0	stream-event-scheme.cc
ly-define	ly:string-percent-encode	1	0	0	general-scheme.cc
ly-define	ly:string-substitute	3	0	0	general-scheme.cc
ly-define	ly:system-font-load	1	0	0	all-font-metrics-scheme.cc
ly-define	ly:time-tracer-include-and-remove-file	1	0	0	time-tracer-scheme.cc
ly-define	ly:time-tracer-restart	1	0	0	time-tracer-scheme.cc
ly-define	ly:time-tracer-set-file	1	0	0	time-tracer-scheme.cc
ly-define	ly:time-tracer-stop	0	0	0	time-tracer-scheme.cc
ly-define	ly:transform->list	1	0	0	transform-scheme.cc
ly-define	ly:translate-cpp-warning-scheme	1	0	0	warn-scheme.cc
ly-define	ly:translator-context	1	0	0	translator-scheme.cc
ly-define	ly:translator-description	1	0	0	translator-ctors.cc
ly-define	ly:translator-name	1	0	0	translator-ctors.cc
ly-define	ly:transpose-key-alist	2	0	0	music-scheme.cc
ly-define	ly:ttf->pfa	1	1	0	ttf.cc
ly-define	ly:ttf-ps-name	1	1	0	ttf.cc
ly-define	ly:unpure-call	2	0	1	unpure-pure-container.cc
ly-define	ly:unpure-pure-container-pure-part	1	0	0	unpure-pure-container.cc
ly-define	ly:unpure-pure-container-unpure-part	1	0	0	unpure-pure-container.cc
ly-define	ly:usage	0	0	0	main.cc
ly-define	ly:verbose-output?	0	0	0	program-option-scheme.cc
ly-define	ly:version	0	0	0	general-scheme.cc
ly-define	ly:warning	1	0	1	warn-scheme.cc
ly-define	ly:warning-located	2	0	1	warn-scheme.cc
ly-define	ly:wide-char->utf-8	1	0	0	general-scheme.cc
# KIND: callback -- MAKE_SCHEME_CALLBACK / IMPLEMENT_CTOR_CALLBACK.
#       The Scheme name is the macro's explicit PRIMNAME argument, NOT derived
#       from the C++ class and method names -- deriving it produced wrong names.
callback	ly:accidental-interface::height	1	0	0	accidental.cc
callback	ly:accidental-interface::horizontal-skylines	1	0	0	accidental.cc
callback	ly:accidental-interface::print	1	0	0	accidental.cc
callback	ly:accidental-interface::remove-tied	1	0	0	accidental.cc
callback	ly:accidental-placement::calc-positioning-done	1	0	0	accidental-placement.cc
callback	ly:align-interface::align-to-ideal-distances	1	0	0	align-interface.cc
callback	ly:align-interface::align-to-minimum-distances	1	0	0	align-interface.cc
callback	ly:arpeggio::calc-cross-staff	1	0	0	arpeggio.cc
callback	ly:arpeggio::calc-positions	1	0	0	arpeggio.cc
callback	ly:arpeggio::print	1	0	0	arpeggio.cc
callback	ly:arpeggio::pure-height	3	0	0	arpeggio.cc
callback	ly:arpeggio::width	1	0	0	arpeggio.cc
callback	ly:axis-group-interface::adjacent-pure-heights	1	0	0	axis-group-interface.cc
callback	ly:axis-group-interface::calc-pure-relevant-grobs	1	0	0	axis-group-interface.cc
callback	ly:axis-group-interface::calc-pure-staff-staff-spacing	3	0	0	axis-group-interface.cc
callback	ly:axis-group-interface::calc-pure-y-common	1	0	0	axis-group-interface.cc
callback	ly:axis-group-interface::calc-skylines	1	0	0	axis-group-interface.cc
callback	ly:axis-group-interface::calc-staff-staff-spacing	1	0	0	axis-group-interface.cc
callback	ly:axis-group-interface::calc-x-common	1	0	0	axis-group-interface.cc
callback	ly:axis-group-interface::calc-y-common	1	0	0	axis-group-interface.cc
callback	ly:axis-group-interface::combine-skylines	1	0	0	axis-group-interface.cc
callback	ly:axis-group-interface::height	1	0	0	axis-group-interface.cc
callback	ly:axis-group-interface::pure-height	3	0	0	axis-group-interface.cc
callback	ly:axis-group-interface::width	1	0	0	axis-group-interface.cc
callback	ly:balloon-interface::print	1	0	0	balloon.cc
callback	ly:balloon-interface::pure-height	3	0	0	balloon.cc
callback	ly:balloon-interface::width	1	0	0	balloon.cc
callback	ly:beam::calc-beam-segments	1	0	0	beam.cc
